0.0063706	0.0000064
0.0063703	0.0000064
0.0063702	0.0000058
0.0063704	0.0000064
0.0063702	0.0000063
0.0063699	0.0000066
0.0063702	0.0000062
0.0063697	0.0000062
0.0063697	0.0000064
0.0063696	0.0000062
0.0063693	0.0000061
0.0063695	0.0000062
0.0063688	0.0000062
0.0063692	0.0000062
0.0063689	0.0000060
0.0063684	0.0000063
0.0063686	0.0000062
0.0063683	0.0000062
0.0063683	0.0000061
0.0063684	0.0000061
0.0063680	0.0000061
0.0063681	0.0000063
0.0063680	0.0000062
0.0063679	0.0000062
0.0063676	0.0000062
0.0063676	0.0000062
0.0063674	0.0000065
0.0063669	0.0000062
0.0063667	0.0000059
0.0063666	0.0000065
0.0063664	0.0000061
0.0063665	0.0000053
0.0063658	0.0000056
0.0063672	0.0000077
0.0063670	0.0000066
0.0063665	0.0000043
0.0063670	0.0000045
0.0063657	0.0000046
0.0063661	0.0000052
0.0063657	0.0000051
0.0063665	0.0000054
0.0063656	0.0000068
0.0063658	0.0000065
0.0063669	0.0000060
0.0063653	0.0000037
0.0063644	0.0000055
0.0063647	0.0000047
0.0063652	0.0000056
0.0063646	0.0000053
0.0063645	0.0000054
0.0063648	0.0000054
0.0063644	0.0000053
0.0063642	0.0000055
0.0063645	0.0000055
0.0063644	0.0000056
0.0063641	0.0000050
0.0063642	0.0000051
0.0063640	0.0000050
0.0063641	0.0000051
0.0063639	0.0000051
0.0063640	0.0000051
0.0063637	0.0000050
0.0063642	0.0000049
0.0063635	0.0000046
0.0063635	0.0000048
0.0063635	0.0000046
0.0063634	0.0000044
0.0063633	0.0000048
0.0063632	0.0000047
0.0063631	0.0000048
0.0063629	0.0000048
0.0063629	0.0000048
0.0063628	0.0000047
0.0063630	0.0000052
0.0063625	0.0000048
0.0063628	0.0000049
0.0063628	0.0000048
0.0063623	0.0000047
0.0063627	0.0000046
0.0063626	0.0000047
0.0063625	0.0000045
0.0063622	0.0000049
0.0063621	0.0000050
0.0063622	0.0000048
0.0063626	0.0000048
0.0063623	0.0000048
0.0063625	0.0000046
0.0063623	0.0000044
0.0063620	0.0000045
0.0063620	0.0000046
0.0063620	0.0000045
0.0063617	0.0000041
0.0063617	0.0000041
0.0063619	0.0000044
0.0063618	0.0000040
0.0063617	0.0000044
0.0063619	0.0000041
0.0063619	0.0000043
0.0063616	0.0000038
0.0063616	0.0000041
0.0063615	0.0000039
0.0063617	0.0000043
0.0063615	0.0000038
0.0063617	0.0000040
0.0063616	0.0000035
0.0063615	0.0000041
0.0063609	0.0000037
0.0063602	0.0000036
0.0063600	0.0000037
0.0063589	0.0000034
0.0063563	0.0000034
0.0063570	0.0000034
0.0063522	0.0000034
0.0063475	0.0000034
0.0063428	0.0000034
0.0063338	0.0000027
0.0063254	0.0000017
0.0063094	0.0000006
0.0062834	0.0000007
0.0062592	0.0000006
0.0062353	0.0000009
0.0062148	0.0000013
0.0061935	0.0000013
0.0061714	0.0000010
0.0061481	0.0000012
0.0061216	0.0000009
0.0060950	0.0000007
0.0060657	0.0000005
0.0060364	0.0000005
0.0060056	0.0000008
0.0059734	0.0000005
0.0059415	0.0000006
0.0059080	0.0000007
0.0058733	0.0000008
0.0058379	0.0000009
0.0058193	0.0000024
0.0057624	0.0000034
0.0057225	0.0000017
0.0056804	-0.0000121
0.0056365	-0.0000221
0.0055878	-0.0000317
0.0055351	-0.0000443
0.0054810	-0.0000570
0.0054246	-0.0000691
0.0053665	-0.0000783
0.0053071	-0.0000943
0.0052477	-0.0001142
0.0051914	-0.0001646
0.0051413	-0.0002659
0.0050994	-0.0003955
0.0050669	-0.0005536
0.0050423	-0.0007650
0.0050231	-0.0009338
0.0050055	-0.0011347
0.0049885	-0.0013492
0.0049739	-0.0015032
0.0049594	-0.0016367
0.0049444	-0.0017596
0.0049311	-0.0018799
0.0049165	-0.0019747
0.0049012	-0.0020572
0.0048847	-0.0020836
0.0048663	-0.0020939
0.0048470	-0.0021030
0.0048277	-0.0021122
0.0048088	-0.0021207
0.0047896	-0.0021293
0.0047707	-0.0021374
0.0047527	-0.0021455
0.0047351	-0.0021534
0.0047178	-0.0021607
0.0047008	-0.0021681
0.0046844	-0.0021752
0.0046675	-0.0021818
0.0046523	-0.0021885
0.0046366	-0.0021944
0.0046208	-0.0022001
0.0046041	-0.0022056
0.0045870	-0.0022104
0.0045690	-0.0022145
0.0045493	-0.0022188
0.0045297	-0.0022224
0.0045107	-0.0022254
0.0044913	-0.0022283
0.0044819	-0.0022318
0.0044531	-0.0022333
0.0044340	-0.0022352
0.0044152	-0.0022367
0.0043961	-0.0022383
0.0043772	-0.0022396
0.0043581	-0.0022406
0.0043395	-0.0022413
0.0043206	-0.0022424
0.0043022	-0.0022432
0.0042829	-0.0022438
0.0042626	-0.0022443
0.0042415	-0.0022446
0.0042191	-0.0022449
0.0041958	-0.0022449
0.0041712	-0.0022445
0.0041468	-0.0022442
0.0041213	-0.0022437
0.0040948	-0.0022437
0.0040658	-0.0022430
0.0040357	-0.0022431
0.0040028	-0.0022435
0.0039686	-0.0022438
0.0039312	-0.0022447
0.0038912	-0.0022456
0.0038483	-0.0022469
0.0038028	-0.0022483
0.0037534	-0.0022503
0.0037002	-0.0022521
0.0036425	-0.0022537
0.0035804	-0.0022553
0.0035115	-0.0022564
0.0034370	-0.0022575
0.0033577	-0.0022592
0.0032733	-0.0022607
0.0031893	-0.0022627
0.0031083	-0.0022649
0.0030359	-0.0022675
0.0029771	-0.0022697
0.0029307	-0.0022717
0.0028914	-0.0022731
0.0028580	-0.0022747
0.0028284	-0.0022756
0.0028007	-0.0022762
0.0027756	-0.0022769
0.0027520	-0.0022773
0.0027311	-0.0022775
0.0027120	-0.0022776
0.0026957	-0.0022774
0.0026813	-0.0022775
0.0026688	-0.0022774
0.0026581	-0.0022779
0.0026487	-0.0022778
0.0026405	-0.0022781
0.0026334	-0.0022781
0.0026274	-0.0022780
0.0026225	-0.0022783
0.0026184	-0.0022782
0.0026156	-0.0022782
0.0026135	-0.0022783
0.0026125	-0.0022784
0.0026122	-0.0022784
0.0026118	-0.0022783
0.0026120	-0.0022782
0.0026122	-0.0022783
0.0026127	-0.0022783
0.0026130	-0.0022780
0.0026133	-0.0022778
0.0026144	-0.0022778
0.0026158	-0.0022778
0.0026161	-0.0022777
0.0026161	-0.0022776
0.0026175	-0.0022777
0.0026184	-0.0022778
0.0026189	-0.0022775
